con_description,lang,votes,mos,mos_std
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.0,1.0
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,1.0,0.0
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,8.0,2.0,0.7559289460184542
simulated,en,10.0,2.3,0.948683298050514
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,4.0,0.707106781186548
simulated,en,4.0,4.0,1.15470053837925
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,8.0,2.25,0.462910049886276
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,7.0,3.0,0.577350269189626
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,5.0,0.0
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.4,1.34164078649987
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,2.4,1.51657508881031
simulated,en,4.0,4.0,0.8164965809277259
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,8.0,4.25,0.462910049886276
simulated,en,5.0,3.8,1.09544511501033
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.8,1.09544511501033
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,4.0,0.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,10.0,3.7,0.674948557710553
simulated,en,4.0,4.25,0.5
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,4.0,3.75,0.5
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,5.0,0.0
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,2.6,1.14017542509914
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,4.4,0.547722557505166
simulated,en,9.0,1.55555555555556,0.726483157256779
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,10.0,4.0,0.666666666666667
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.0,0.707106781186548
simulated,en,9.0,2.22222222222222,0.666666666666667
simulated,en,5.0,4.4,0.547722557505166
simulated,en,4.0,4.0,0.0
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.0,0.0
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,2.8,1.09544511501033
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,2.6,0.547722557505166
simulated,en,6.0,3.8333333333333295,1.60208197875972
simulated,en,5.0,3.0,0.707106781186548
simulated,en,8.0,2.75,0.707106781186548
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.0,1.0
simulated,en,5.0,3.2,1.6431676725155
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,8.0,3.5,0.9258200997725508
simulated,en,5.0,4.6,0.547722557505166
simulated,en,4.0,3.5,1.29099444873581
simulated,en,7.0,4.142857142857141,0.899735410842437
simulated,en,5.0,4.0,0.707106781186548
simulated,en,4.0,3.25,0.5
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.0,0.0
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,10.0,4.0,0.666666666666667
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,1.0,0.0
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,4.0,1.0
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,8.0,1.625,0.517549169506766
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,9.0,3.44444444444444,0.881917103688197
simulated,en,4.0,3.75,0.957427107756338
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.0,0.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,4.0,3.25,0.5
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.0,0.0
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.0,1.0
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,4.0,1.75,0.957427107756338
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,1.6,0.8944271909999159
simulated,en,5.0,2.8,1.30384048104053
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,4.0,4.25,0.5
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,4.0,3.75,0.957427107756338
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.8,1.30384048104053
simulated,en,8.0,2.625,0.7440238091428449
simulated,en,5.0,2.4,0.547722557505166
simulated,en,4.0,3.5,0.577350269189626
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,2.8,1.30384048104053
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,3.6,1.14017542509914
simulated,en,4.0,4.75,0.5
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,8.0,4.125,0.83452296039628
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,8.0,4.0,0.534522483824849
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.0,1.0
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,3.4,0.547722557505166
simulated,en,7.0,3.14285714285714,0.6900655593423539
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,8.0,2.625,0.916125381312904
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,4.0,2.25,0.5
simulated,en,4.0,4.5,0.577350269189626
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,8.0,3.25,0.707106781186548
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,4.0,2.75,0.957427107756338
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,8.0,4.0,0.7559289460184542
simulated,en,5.0,4.0,1.0
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,9.0,3.3333333333333304,0.8660254037844392
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.0,0.0
simulated,en,5.0,4.0,0.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,10.0,2.3,0.483045891539648
simulated,en,4.0,2.75,0.5
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,3.0,1.0
simulated,en,10.0,3.0,0.8164965809277259
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,1.0,0.0
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.0,1.0
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.0,1.0
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,9.0,3.88888888888889,0.600925212577332
simulated,en,5.0,5.0,0.0
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.0,0.0
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,4.0,1.25,0.5
simulated,en,9.0,5.0,0.0
simulated,en,5.0,1.0,0.0
simulated,en,5.0,4.0,0.0
simulated,en,4.0,3.25,0.5
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,1.0,0.0
simulated,en,8.0,2.75,0.886405260427918
simulated,en,5.0,3.6,0.547722557505166
simulated,en,4.0,3.5,0.577350269189626
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.0,0.0
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,6.0,1.8333333333333304,0.7527726527090809
simulated,en,5.0,2.0,1.0
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,4.0,0.0
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.0,1.0
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.0,1.0
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.4,0.547722557505166
simulated,en,4.0,4.25,0.5
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,9.0,4.0,0.8660254037844392
simulated,en,5.0,2.4,0.547722557505166
simulated,en,4.0,4.0,0.8164965809277259
simulated,en,5.0,4.6,0.8944271909999159
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,1.0,0.0
simulated,en,8.0,2.5,1.0690449676496998
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.0,1.22474487139159
simulated,en,5.0,4.2,1.09544511501033
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,7.0,4.57142857142857,0.534522483824849
simulated,en,5.0,2.4,1.14017542509914
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,9.0,3.44444444444444,1.0137937550497
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,8.0,2.375,0.7440238091428449
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,1.4,0.547722557505166
simulated,en,8.0,2.375,0.7440238091428449
simulated,en,5.0,2.6,0.547722557505166
simulated,en,8.0,3.75,0.462910049886276
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,9.0,3.6666666666666696,0.707106781186547
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,9.0,3.55555555555556,0.726483157256779
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,4.0,2.25,0.957427107756338
simulated,en,5.0,2.0,1.0
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,2.0,1.22474487139159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,7.0,3.14285714285714,0.6900655593423539
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,1.4,0.547722557505166
simulated,en,10.0,3.7,1.05934990547138
simulated,en,5.0,4.2,1.30384048104053
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,4.0,3.25,0.5
simulated,en,5.0,4.6,0.547722557505166
simulated,en,4.0,3.25,0.5
simulated,en,5.0,3.6,1.34164078649987
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.6,0.547722557505166
simulated,en,4.0,1.0,0.0
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.0,0.0
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,8.0,2.0,0.7559289460184542
simulated,en,5.0,4.0,1.0
simulated,en,4.0,3.25,0.5
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,3.6,1.14017542509914
simulated,en,8.0,3.875,0.640869944461656
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,10.0,4.3,0.674948557710553
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,1.6,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.0,0.0
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.6,0.8944271909999159
simulated,en,5.0,4.0,0.0
simulated,en,5.0,4.0,0.0
simulated,en,8.0,4.0,0.534522483824849
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.2,1.09544511501033
simulated,en,9.0,3.3333333333333304,0.707106781186548
simulated,en,9.0,3.3333333333333304,1.1180339887498898
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,4.0,3.25,0.5
simulated,en,5.0,3.2,1.30384048104053
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.4,0.547722557505166
